Reshape small metal components for precision assembly.,Handling and Moving Objects Shape materials to create products. Reshape small metal components for precision assembly.,DWA from ONET,4.A.3.a.2.I07.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shape metal workpieces with hammers or other small hand tools.,Handling and Moving Objects Shape materials to create products. Shape metal workpieces with hammers or other small hand tools.,DWA from ONET,4.A.3.a.2.I07.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shape surfaces or edges of wood workpieces.,Handling and Moving Objects Shape materials to create products. Shape surfaces or edges of wood workpieces.,DWA from ONET,4.A.3.a.2.I07.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arrange artwork, products, or props.","Handling and Moving Objects Arrange displays or decorations. Arrange artwork, products, or props.",DWA from ONET,4.A.3.a.2.I08.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Set up merchandise displays.,Handling and Moving Objects Arrange displays or decorations. Set up merchandise displays.,DWA from ONET,4.A.3.a.2.I08.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prepare materials for preservation, storage, or display.","Handling and Moving Objects Arrange displays or decorations. Prepare materials for preservation, storage, or display.",DWA from ONET,4.A.3.a.2.I08.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Decorate indoor or outdoor spaces.,Handling and Moving Objects Arrange displays or decorations. Decorate indoor or outdoor spaces.,DWA from ONET,4.A.3.a.2.I08.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrange items for use or display.,Handling and Moving Objects Arrange displays or decorations. Arrange items for use or display.,DWA from ONET,4.A.3.a.2.I08.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0.3535534,0.25
Adjust tuning or functioning of musical instruments.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust tuning or functioning of musical instruments.,DWA from ONET,4.A.3.a.2.I09.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adjust equipment controls to regulate gas flow.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust equipment controls to regulate gas flow.,DWA from ONET,4.A.3.a.2.I09.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Adjust equipment controls to regulate flow of production materials or products.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust equipment controls to regulate flow of production materials or products.,DWA from ONET,4.A.3.a.2.I09.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0.0916699,0,0,0,0,0,0,0,0,0
Calibrate scientific or technical equipment.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Calibrate scientific or technical equipment.,DWA from ONET,4.A.3.a.2.I09.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Adjust equipment to ensure optimal performance.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust equipment to ensure optimal performance.,DWA from ONET,4.A.3.a.2.I09.D05,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Calibrate equipment to specifications.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Calibrate equipment to specifications.,DWA from ONET,4.A.3.a.2.I09.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Adjust temperature controls of ovens or other heating equipment.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust temperature controls of ovens or other heating equipment.,DWA from ONET,4.A.3.a.2.I09.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Set equipment controls to meet cutting specifications.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Set equipment controls to meet cutting specifications.,DWA from ONET,4.A.3.a.2.I09.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666667,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Adjust settings or positions of medical equipment.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust settings or positions of medical equipment.,DWA from ONET,4.A.3.a.2.I09.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Adjust office equipment to ensure proper operation.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust office equipment to ensure proper operation.,DWA from ONET,4.A.3.a.2.I09.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Adjust the tension of nuts or bolts.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust the tension of nuts or bolts.,DWA from ONET,4.A.3.a.2.I09.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adjust equipment controls to regulate coolant flow.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust equipment controls to regulate coolant flow.,DWA from ONET,4.A.3.a.2.I09.D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
"Adjust equipment controls to regulate flow of water, cleaning solutions, or other liquids.","Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust equipment controls to regulate flow of water, cleaning solutions, or other liquids.",DWA from ONET,4.A.3.a.2.I09.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666667,0.0808452,0,0,0,0,0,0,0,0,0
Adjust flow of electricity to tools or production equipment.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust flow of electricity to tools or production equipment.,DWA from ONET,4.A.3.a.2.I09.D14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Adjust vehicle components according to specifications.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Adjust vehicle components according to specifications.,DWA from ONET,4.A.3.a.2.I09.D15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Control power supply connections.,Handling and Moving Objects Adjust equipment to ensure adequate performance. Control power supply connections.,DWA from ONET,4.A.3.a.2.I09.D16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Train animals.,Handling and Moving Objects Train animals. Train animals.,DWA from ONET,4.A.3.a.2.I10.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare medical supplies or equipment for use.,Handling and Moving Objects Prepare medical equipment or work areas for use. Prepare medical supplies or equipment for use.,DWA from ONET,4.A.3.a.2.I11.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0.1690308,0.3162278,0.2236068
Prepare medical instruments or equipment for use.,Handling and Moving Objects Prepare medical equipment or work areas for use. Prepare medical instruments or equipment for use.,DWA from ONET,4.A.3.a.2.I11.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0.1690308,0.3162278,0.2236068
Prepare patient treatment areas for use.,Handling and Moving Objects Prepare medical equipment or work areas for use. Prepare patient treatment areas for use.,DWA from ONET,4.A.3.a.2.I11.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1825742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1690308,0.3162278,0.2236068
Cut openings in existing structures.,Handling and Moving Objects Cut materials. Cut openings in existing structures.,DWA from ONET,4.A.3.a.2.I12.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trim excess material from workpieces.,Handling and Moving Objects Cut materials. Trim excess material from workpieces.,DWA from ONET,4.A.3.a.2.I12.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cut materials according to specifications or needs.,Handling and Moving Objects Cut materials. Cut materials according to specifications or needs.,DWA from ONET,4.A.3.a.2.I12.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cut industrial materials in preparation for fabrication or processing.,Handling and Moving Objects Cut materials. Cut industrial materials in preparation for fabrication or processing.,DWA from ONET,4.A.3.a.2.I12.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990148,0,0,0,0,0,0,0,0,0
"Cut tile, stone, or other masonry materials.","Handling and Moving Objects Cut materials. Cut tile, stone, or other masonry materials.",DWA from ONET,4.A.3.a.2.I12.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cut metal components for installation.,Handling and Moving Objects Cut materials. Cut metal components for installation.,DWA from ONET,4.A.3.a.2.I12.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cut wood components for installation.,Handling and Moving Objects Cut materials. Cut wood components for installation.,DWA from ONET,4.A.3.a.2.I12.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cut fabrics.,Handling and Moving Objects Cut materials. Cut fabrics.,DWA from ONET,4.A.3.a.2.I12.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trim excess material from installations.,Handling and Moving Objects Cut materials. Trim excess material from installations.,DWA from ONET,4.A.3.a.2.I12.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cut glass.,Handling and Moving Objects Cut materials. Cut glass.,DWA from ONET,4.A.3.a.2.I12.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cut carpet, vinyl or other flexible materials.","Handling and Moving Objects Cut materials. Cut carpet, vinyl or other flexible materials.",DWA from ONET,4.A.3.a.2.I12.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare explosives for detonation.,Handling and Moving Objects Prepare industrial materials for processing or use. Prepare explosives for detonation.,DWA from ONET,4.A.3.a.2.I13.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Immerse objects or workpieces in cleaning or coating solutions.,Handling and Moving Objects Prepare industrial materials for processing or use. Immerse objects or workpieces in cleaning or coating solutions.,DWA from ONET,4.A.3.a.2.I13.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare excavation or extraction sites for commissioning or decommissioning.,Handling and Moving Objects Prepare industrial materials for processing or use. Prepare excavation or extraction sites for commissioning or decommissioning.,DWA from ONET,4.A.3.a.2.I13.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990148,0,0,0,0,0,0,0,0,0
Prepare hazardous waste for processing or disposal.,Handling and Moving Objects Prepare industrial materials for processing or use. Prepare hazardous waste for processing or disposal.,DWA from ONET,4.A.3.a.2.I13.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heat material or workpieces to prepare for or complete production.,Handling and Moving Objects Prepare industrial materials for processing or use. Heat material or workpieces to prepare for or complete production.,DWA from ONET,4.A.3.a.2.I13.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Melt metal, plastic, or other materials to prepare for production.","Handling and Moving Objects Prepare industrial materials for processing or use. Melt metal, plastic, or other materials to prepare for production.",DWA from ONET,4.A.3.a.2.I13.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare fabrics or materials for processing or production.,Handling and Moving Objects Prepare industrial materials for processing or use. Prepare fabrics or materials for processing or production.,DWA from ONET,4.A.3.a.2.I13.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Prepare biological feedstock for physical, chemical, or biological processing.","Handling and Moving Objects Prepare industrial materials for processing or use. Prepare biological feedstock for physical, chemical, or biological processing.",DWA from ONET,4.A.3.a.2.I13.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare materials for processing.,Handling and Moving Objects Prepare industrial materials for processing or use. Prepare materials for processing.,DWA from ONET,4.A.3.a.2.I13.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Skim impurities from molten metal.,Handling and Moving Objects Prepare industrial materials for processing or use. Skim impurities from molten metal.,DWA from ONET,4.A.3.a.2.I13.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ignite fuel to activate heating equipment.,Handling and Moving Objects Prepare industrial materials for processing or use. Ignite fuel to activate heating equipment.,DWA from ONET,4.A.3.a.2.I13.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Cut trees or logs.,Handling and Moving Objects Cut trees or other vegetation. Cut trees or logs.,DWA from ONET,4.A.3.a.2.I14.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trim trees or other vegetation.,Handling and Moving Objects Cut trees or other vegetation. Trim trees or other vegetation.,DWA from ONET,4.A.3.a.2.I14.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grind parts to required dimensions.,Handling and Moving Objects Smooth surfaces of objects or equipment. Grind parts to required dimensions.,DWA from ONET,4.A.3.a.2.I15.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Remove dents from equipment, materials, tools or structures.","Handling and Moving Objects Smooth surfaces of objects or equipment. Remove dents from equipment, materials, tools or structures.",DWA from ONET,4.A.3.a.2.I15.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Smooth surfaces of objects or equipment.,Handling and Moving Objects Smooth surfaces of objects or equipment. Smooth surfaces of objects or equipment.,DWA from ONET,4.A.3.a.2.I15.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
"Polish materials, workpieces, or finished products.","Handling and Moving Objects Smooth surfaces of objects or equipment. Polish materials, workpieces, or finished products.",DWA from ONET,4.A.3.a.2.I15.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smooth metal surfaces or edges.,Handling and Moving Objects Smooth surfaces of objects or equipment. Smooth metal surfaces or edges.,DWA from ONET,4.A.3.a.2.I15.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Smooth surfaces with abrasive materials or tools.,Handling and Moving Objects Smooth surfaces of objects or equipment. Smooth surfaces with abrasive materials or tools.,DWA from ONET,4.A.3.a.2.I15.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Install energy-efficient heating, ventilation, or air conditioning (HVAC) equipment.","Handling and Moving Objects Install energy or heating equipment. Install energy-efficient heating, ventilation, or air conditioning (HVAC) equipment.",DWA from ONET,4.A.3.a.2.I16.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666667,0.0808452,0,0,0,0,0,0,0,0,0
Install solar energy systems.,Handling and Moving Objects Install energy or heating equipment. Install solar energy systems.,DWA from ONET,4.A.3.a.2.I16.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Install heating, ventilation, or air conditioning (HVAC) equipment.","Handling and Moving Objects Install energy or heating equipment. Install heating, ventilation, or air conditioning (HVAC) equipment.",DWA from ONET,4.A.3.a.2.I16.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0.0916699,0,0,0,0,0,0,0,0,0
Cast molds of patient anatomies to create medical or dental devices.,Handling and Moving Objects Fabricate medical devices. Cast molds of patient anatomies to create medical or dental devices.,DWA from ONET,4.A.3.a.2.I17.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883883,0,0,0,0,0,0.1336306,0,0
Make patient-assistive devices or device models.,Handling and Moving Objects Fabricate medical devices. Make patient-assistive devices or device models.,DWA from ONET,4.A.3.a.2.I17.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1118034,0.1414214,0,0,0,0,0.1690308,0,0
Fabricate medical devices.,Handling and Moving Objects Fabricate medical devices. Fabricate medical devices.,DWA from ONET,4.A.3.a.2.I17.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2182179,0,0
Construct customized assistive medical or dental devices.,Handling and Moving Objects Fabricate medical devices. Construct customized assistive medical or dental devices.,DWA from ONET,4.A.3.a.2.I17.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0,0,0.0990148,0,0,0,0,0,0,0.1543034,0,0
Direct vehicle traffic.,Handling and Moving Objects Direct vehicle traffic. Direct vehicle traffic.,DWA from ONET,4.A.3.a.2.I18.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0
Remove parts or components from vehicles.,Handling and Moving Objects Disassemble equipment. Remove parts or components from vehicles.,DWA from ONET,4.A.3.a.2.I19.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disassemble equipment for maintenance or repair.,Handling and Moving Objects Disassemble equipment. Disassemble equipment for maintenance or repair.,DWA from ONET,4.A.3.a.2.I19.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2425356,0,0,0,0,0,0,0,0,0
Disassemble equipment to inspect for deficiencies.,Handling and Moving Objects Disassemble equipment. Disassemble equipment to inspect for deficiencies.,DWA from ONET,4.A.3.a.2.I19.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
"Remove accessories, tools, or other parts from equipment.","Handling and Moving Objects Disassemble equipment. Remove accessories, tools, or other parts from equipment.",DWA from ONET,4.A.3.a.2.I19.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Dismantle equipment or temporary structures.,Handling and Moving Objects Disassemble equipment. Dismantle equipment or temporary structures.,DWA from ONET,4.A.3.a.2.I19.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Remove parts or components from equipment.,Handling and Moving Objects Disassemble equipment. Remove parts or components from equipment.,DWA from ONET,4.A.3.a.2.I19.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Dismantle heavy equipment or machinery.,Handling and Moving Objects Disassemble equipment. Dismantle heavy equipment or machinery.,DWA from ONET,4.A.3.a.2.I19.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
"Install electrical components, equipment, or systems.","Handling and Moving Objects Install commercial or production equipment. Install electrical components, equipment, or systems.",DWA from ONET,4.A.3.a.2.I20.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Install drilling equipment.,Handling and Moving Objects Install commercial or production equipment. Install drilling equipment.,DWA from ONET,4.A.3.a.2.I20.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Install audio or communications equipment.,Handling and Moving Objects Install commercial or production equipment. Install audio or communications equipment.,DWA from ONET,4.A.3.a.2.I20.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0.1889822,0,0
Install production equipment or systems.,Handling and Moving Objects Install commercial or production equipment. Install production equipment or systems.,DWA from ONET,4.A.3.a.2.I20.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Install instrumentation or electronic equipment or systems.,Handling and Moving Objects Install commercial or production equipment. Install instrumentation or electronic equipment or systems.,DWA from ONET,4.A.3.a.2.I20.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4472136,0.1084652,0,0,0,0,0,0,0,0,0
Install metering equipment.,Handling and Moving Objects Install commercial or production equipment. Install metering equipment.,DWA from ONET,4.A.3.a.2.I20.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Install home appliances.,Handling and Moving Objects Install commercial or production equipment. Install home appliances.,DWA from ONET,4.A.3.a.2.I20.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Treat nails by shaping, decorating, or augmenting.","Handling and Moving Objects Apply hygienic or cosmetic agents to skin or hair. Treat nails by shaping, decorating, or augmenting.",DWA from ONET,4.A.3.a.2.I21.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Apply cleansing or conditioning agents to client hair, scalp, or skin.","Handling and Moving Objects Apply hygienic or cosmetic agents to skin or hair. Apply cleansing or conditioning agents to client hair, scalp, or skin.",DWA from ONET,4.A.3.a.2.I21.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581139,0.1443376,0,0,0,0,0.1118034,0,0,0,0,0,0,0
Apply solutions to hair for therapeutic or cosmetic purposes.,Handling and Moving Objects Apply hygienic or cosmetic agents to skin or hair. Apply solutions to hair for therapeutic or cosmetic purposes.,DWA from ONET,4.A.3.a.2.I21.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply makeup to alter or enhance appearance.,Handling and Moving Objects Apply hygienic or cosmetic agents to skin or hair. Apply makeup to alter or enhance appearance.,DWA from ONET,4.A.3.a.2.I21.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adjust position of molds during processing.,Handling and Moving Objects Position tools or equipment. Adjust position of molds during processing.,DWA from ONET,4.A.3.a.2.I22.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Position safety or support equipment.,Handling and Moving Objects Position tools or equipment. Position safety or support equipment.,DWA from ONET,4.A.3.a.2.I22.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Position animal trapping or capture equipment.,Handling and Moving Objects Position tools or equipment. Position animal trapping or capture equipment.,DWA from ONET,4.A.3.a.2.I22.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Position construction forms or molds.,Handling and Moving Objects Position tools or equipment. Position construction forms or molds.,DWA from ONET,4.A.3.a.2.I22.D04,0,0.3535534,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Position construction or extraction equipment.,Handling and Moving Objects Position tools or equipment. Position construction or extraction equipment.,DWA from ONET,4.A.3.a.2.I22.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
"Position equipment using hand tools, power tools, or heavy equipment.","Handling and Moving Objects Position tools or equipment. Position equipment using hand tools, power tools, or heavy equipment.",DWA from ONET,4.A.3.a.2.I22.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1690308,0.1543034,0,0,0,0,0,0,0.1889822,0.1833397,0,0,0,0,0,0,0.1428571,0.2672612,0.1889822
"Position patterns on equipment, materials, or workpieces.","Handling and Moving Objects Position tools or equipment. Position patterns on equipment, materials, or workpieces.",DWA from ONET,4.A.3.a.2.I22.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Level machines or equipment.,Handling and Moving Objects Position tools or equipment. Level machines or equipment.,DWA from ONET,4.A.3.a.2.I22.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Position containers to receive materials or workpieces.,Handling and Moving Objects Position tools or equipment. Position containers to receive materials or workpieces.,DWA from ONET,4.A.3.a.2.I22.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Position material handling equipment.,Handling and Moving Objects Position tools or equipment. Position material handling equipment.,DWA from ONET,4.A.3.a.2.I22.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
