Apply material to fill gaps in surfaces.,DWA from ONET,4.A.3.a.2.I39.D04,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply parting agents or other solutions to molds.,DWA from ONET,4.A.3.a.2.I40.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remove workpieces from molds.,DWA from ONET,4.A.3.a.2.I40.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Remove products or workpieces from production equipment.,DWA from ONET,4.A.3.a.2.I40.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Align equipment or machinery.,DWA from ONET,4.A.3.a.2.I41.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Lay out parts to prepare for assembly.,DWA from ONET,4.A.3.a.2.I41.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Position structural components.,DWA from ONET,4.A.3.a.2.I41.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Align parts or workpieces to ensure proper assembly.,DWA from ONET,4.A.3.a.2.I41.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark reference points on construction materials.,DWA from ONET,4.A.3.a.2.I41.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1084652,0,0.1414214,0,0,0,0,0,0,0
Lay out work according to specifications.,DWA from ONET,4.A.3.a.2.I41.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1212678,0,0,0.2236068,0.1581139,0,0,0,0,0.25
Align masonry materials.,DWA from ONET,4.A.3.a.2.I41.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draw guide lines or markings on materials or workpieces using patterns or other references.,DWA from ONET,4.A.3.a.2.I41.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1490712,0.1360828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1259882,0.2357023,0.1666667
Package agricultural products for shipment or further processing.,DWA from ONET,4.A.3.a.2.I42.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Package products for storage or shipment.,DWA from ONET,4.A.3.a.2.I42.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Package food or supplies.,DWA from ONET,4.A.3.a.2.I42.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Package materials for transport.,DWA from ONET,4.A.3.a.2.I42.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Package materials or products.,DWA from ONET,4.A.3.a.2.I42.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Package objects for shipping.,DWA from ONET,4.A.3.a.2.I42.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Install green plumbing or water handling systems.,DWA from ONET,4.A.3.a.2.I43.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Install piping for installation or maintenance activities.,DWA from ONET,4.A.3.a.2.I43.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Install plumbing or piping.,DWA from ONET,4.A.3.a.2.I43.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Locate animals for fishing or hunting purposes.,DWA from ONET,4.A.3.a.2.I44.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capture or kill animals.,DWA from ONET,4.A.3.a.2.I44.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply decorative masonry finishes.,DWA from ONET,4.A.3.a.2.I45.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Apply finishes to artwork, crafts, or displays.",DWA from ONET,4.A.3.a.2.I45.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply decorative or textured finishes or coverings.,DWA from ONET,4.A.3.a.2.I45.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apply decorative coloring to photographs or printed materials.,DWA from ONET,4.A.3.a.2.I45.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Install equipment attachments or components.,DWA from ONET,4.A.3.a.2.I46.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
"Set up material handling gear or equipment, such as rigging, packaging, or temporary structures.",DWA from ONET,4.A.3.a.2.I46.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666667,0.0808452,0,0,0,0,0,0,0,0,0
Attach rigging to objects so they can be moved.,DWA from ONET,4.A.3.a.2.I46.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare film for distribution or use.,DWA from ONET,4.A.3.a.2.I46.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0.3535534,0.25
"Set equipment guides, stops, spacers, or other fixtures.",DWA from ONET,4.A.3.a.2.I46.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Set up still or video cameras or related equipment.,DWA from ONET,4.A.3.a.2.I46.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0,0
Prepare hoses or water supplies to fight fires.,DWA from ONET,4.A.3.a.2.I46.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Install mechanical components in production equipment.,DWA from ONET,4.A.3.a.2.I46.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Attach equipment extensions or accessories.,DWA from ONET,4.A.3.a.2.I46.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Set up laboratory or field equipment.,DWA from ONET,4.A.3.a.2.I46.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
"Cultivate micro-organisms for study, testing, or medical preparations.",DWA from ONET,4.A.3.a.2.I47.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare biological specimens for laboratory analysis.,DWA from ONET,4.A.3.a.2.I47.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare biological samples for testing or analysis.,DWA from ONET,4.A.3.a.2.I47.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare compounds or solutions for products or testing.,DWA from ONET,4.A.3.a.2.I47.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operate office equipment.,DWA from ONET,4.A.3.a.3.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate pumping systems or equipment.,DWA from ONET,4.A.3.a.3.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate pumps or compressors.,DWA from ONET,4.A.3.a.3.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Control pumps or pumping equipment.,DWA from ONET,4.A.3.a.3.I02.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Operate drilling equipment.,DWA from ONET,4.A.3.a.3.I03.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate heavy-duty construction or installation equipment.,DWA from ONET,4.A.3.a.3.I03.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.396059,0,0,0,0,0,0,0,0,0
Operate mining equipment.,DWA from ONET,4.A.3.a.3.I03.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate excavation equipment.,DWA from ONET,4.A.3.a.3.I03.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
"Break up rock, asphalt, or concrete.",DWA from ONET,4.A.3.a.3.I03.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operate road-surfacing equipment.,DWA from ONET,4.A.3.a.3.I03.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate equipment or vehicles to clear construction sites or move materials.,DWA from ONET,4.A.3.a.3.I03.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1767767,0,0,0,0.1767767,0.3429972,0,0,0,0,0,0,0,0,0
Operate detonation equipment.,DWA from ONET,4.A.3.a.3.I03.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Process x-rays or other medical images.,DWA from ONET,4.A.3.a.3.I04.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Create advanced digital images of patients using computer imaging systems.,DWA from ONET,4.A.3.a.3.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581139,0.2886751,0,0,0,0,0,0,0,0,0.0883883,0,0,0,0,0,0.1336306,0.5,0.3535534
Operate diagnostic or therapeutic medical instruments or equipment.,DWA from ONET,4.A.3.a.3.I04.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Operate diagnostic imaging equipment.,DWA from ONET,4.A.3.a.3.I04.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate medical equipment.,DWA from ONET,4.A.3.a.3.I04.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
"Operate control consoles for sound, lighting or video.",DWA from ONET,4.A.3.a.3.I05.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0,0.0990148,0,0,0,0,0,0,0,0,0
Operate surveillance equipment to detect suspicious or illegal activities.,DWA from ONET,4.A.3.a.3.I05.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0.1889822,0.1833397,0,0,0,0,0,0,0,0,0
Operate audiovisual equipment.,DWA from ONET,4.A.3.a.3.I05.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate still or video cameras or related equipment.,DWA from ONET,4.A.3.a.3.I05.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Operate audio-visual equipment.,DWA from ONET,4.A.3.a.3.I05.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate audio recording equipment.,DWA from ONET,4.A.3.a.3.I05.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate chemical processing or water treatment systems or equipment.,DWA from ONET,4.A.3.a.3.I06.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0.1889822,0.1833397,0,0,0,0,0,0,0,0,0
Operate painting or coating equipment.,DWA from ONET,4.A.3.a.3.I06.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate recycling equipment.,DWA from ONET,4.A.3.a.3.I06.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate packing or other material processing equipment.,DWA from ONET,4.A.3.a.3.I06.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
"Smooth garments with irons, presses, or steamers.",DWA from ONET,4.A.3.a.3.I06.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Operate cooking, baking, or other food preparation equipment.",DWA from ONET,4.A.3.a.3.I06.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Operate heating or drying equipment.,DWA from ONET,4.A.3.a.3.I06.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate mixing equipment.,DWA from ONET,4.A.3.a.3.I06.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate conveyors or other industrial material moving equipment.,DWA from ONET,4.A.3.a.3.I06.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.2970443,0,0,0,0,0,0,0,0,0
Operate photographic developing or print production equipment.,DWA from ONET,4.A.3.a.3.I06.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Operate equipment to print images or bind printed images together.,DWA from ONET,4.A.3.a.3.I06.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Operate metal or plastic forming equipment.,DWA from ONET,4.A.3.a.3.I06.D12,0,0.3162278,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
Operate industrial equipment.,DWA from ONET,4.A.3.a.3.I06.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.420084,0,0,0,0,0,0,0,0,0
Operate energy production equipment.,DWA from ONET,4.A.3.a.3.I07.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate natural gas generation equipment.,DWA from ONET,4.A.3.a.3.I07.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
Operate biomass or biofuel production equipment.,DWA from ONET,4.A.3.a.3.I07.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
Operate green energy production equipment.,DWA from ONET,4.A.3.a.3.I07.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
Operate energy distribution equipment.,DWA from ONET,4.A.3.a.3.I07.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate natural gas distribution equipment.,DWA from ONET,4.A.3.a.3.I07.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
Operate forklifts or other loaders.,DWA from ONET,4.A.3.a.3.I08.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Lift materials or workpieces using cranes or other lifting equipment.,DWA from ONET,4.A.3.a.3.I08.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0.1666667,0.1666667,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0.1543034,0.2886751,0.2041242
"Operate cranes, hoists, or other moving or lifting equipment.",DWA from ONET,4.A.3.a.3.I08.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1666667,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Operate laboratory or field equipment.,DWA from ONET,4.A.3.a.3.I09.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate precision equipment to control microscopic or nanoscopic processes.,DWA from ONET,4.A.3.a.3.I09.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0,0,0.1889822,0.1833397,0,0,0,0,0,0,0,0,0
Operate laboratory equipment to analyze medical samples.,DWA from ONET,4.A.3.a.3.I09.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Operate communications equipment or systems.,DWA from ONET,4.A.3.a.3.I10.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0.1889822,0,0
"Operate communications, transmissions, or broadcasting equipment.",DWA from ONET,4.A.3.a.3.I10.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0.1690308,0,0
Operate irrigation systems.,DWA from ONET,4.A.3.a.3.I11.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Operate forestry equipment.,DWA from ONET,4.A.3.a.3.I11.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate grounds maintenance equipment.,DWA from ONET,4.A.3.a.3.I11.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0.2425356,0,0,0,0,0,0,0,0,0
Operate farming equipment.,DWA from ONET,4.A.3.a.3.I11.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.420084,0,0,0,0,0,0,0,0,0
Operate grinding equipment.,DWA from ONET,4.A.3.a.3.I12.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate cutting equipment.,DWA from ONET,4.A.3.a.3.I12.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate woodworking equipment.,DWA from ONET,4.A.3.a.3.I12.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0.2886751,0.280056,0,0,0,0,0,0,0,0,0
Operate textile cutting or production equipment.,DWA from ONET,4.A.3.a.3.I12.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
Operate ships or other watercraft.,DWA from ONET,4.A.3.a.4.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Navigate water vessels.,DWA from ONET,4.A.3.a.4.I01.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drive vehicles to transport individuals or equipment.,DWA from ONET,4.A.3.a.4.I01.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Follow safety procedures for vehicle operation.,DWA from ONET,4.A.3.a.4.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0.1084652,0,0,0,0.2828427,0,0,0,0,0
"Travel to work sites to perform installation, repair or maintenance work.",DWA from ONET,4.A.3.a.4.I01.D05,0,0,0,0,0,0,0,0,0,0,0,0,0.2182179,0,0,0,0,0,0,0,0,0.1889822,0.2750095,0,0,0.1690308,0.1195229,0,0,0,0,0.1889822
Operate vehicles or material-moving equipment.,DWA from ONET,4.A.3.a.4.I01.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0.2236068,0.2169305,0,0,0,0,0,0,0,0,0
Operate transportation equipment to demonstrate function or malfunction.,DWA from ONET,4.A.3.a.4.I01.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0,0,0,0.2041242,0.1980295,0,0,0,0,0,0,0,0,0
Control equipment that regulates vehicle traffic.,DWA from ONET,4.A.3.a.4.I01.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0,0,0,0,0
Drive vehicles to transport patrons.,DWA from ONET,4.A.3.a.4.I01.D09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0,0,0,0,0,0
Drive trucks or truck-mounted equipment.,DWA from ONET,4.A.3.a.4.I01.D10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4472136,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Pilot aircraft.,DWA from ONET,4.A.3.a.4.I01.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Drive trucks or other vehicles to or at work sites.,DWA from ONET,4.A.3.a.4.I01.D12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2169305,0,0,0.2,0.1414214,0,0,0,0,0.2236068
Operate locomotives or other rail vehicles.,DWA from ONET,4.A.3.a.4.I01.D13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.1212678,0,0,0,0,0,0,0,0,0
Drive passenger vehicles.,DWA from ONET,4.A.3.a.4.I01.D14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0,0,0
"Enter commands, instructions, or specifications into equipment.",DWA from ONET,4.A.3.b.1.I01.D01,0.1690308,0,0,0.3162278,0,0,0,0,0.1690308,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0.1414214,0,0,0,0,0
Program equipment to perform production tasks.,DWA from ONET,4.A.3.b.1.I01.D02,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0.2236068,0.1084652,0,0,0,0,0.2236068,0,0,0,0
Write computer programming code.,DWA from ONET,4.A.3.b.1.I01.D03,0,0,0,0,0,0,0,0,0.1889822,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3535534,0.25
Program robotic equipment.,DWA from ONET,4.A.3.b.1.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0.140028,0,0,0,0,0,0,0,0,0
Implement security measures for computer or information systems.,DWA from ONET,4.A.3.b.1.I02.D01,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1290994,0,0,0,0,0,0.2886751,0.2041242
Create electronic data backup to prevent loss of information.,DWA from ONET,4.A.3.b.1.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0,0.0944911,0.1195229,0,0,0,0,0,0,0
Install computer software.,DWA from ONET,4.A.3.b.1.I03.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4082483,0.2886751
Install computer hardware.,DWA from ONET,4.A.3.b.1.I03.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4082483,0.2886751
Install programs onto computer or computer-controlled equipment.,DWA from ONET,4.A.3.b.1.I03.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2041242,0.0990148,0,0,0,0,0,0,0,0.2886751,0.2041242
Configure computer networks.,DWA from ONET,4.A.3.b.1.I03.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4082483,0.2886751
Resolve computer network problems.,DWA from ONET,4.A.3.b.1.I04.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.3535534,0.25
Troubleshoot issues with computer applications or systems.,DWA from ONET,4.A.3.b.1.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3162278,0.2236068
